Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
17,2016-08-28,1.67,54112.35,5905.64,22226.82,309.42,25670.47,9529.41,16141.06,0.0,organic,2016,Plains
34,2015-05-03,1.34,102916.4,9430.59,47953.23,7065.04,38467.54,23337.15,15130.39,0.0,organic,2015,Midsouth
2,2018-03-11,1.26,80611.01,28399.47,2279.82,12280.5,37651.22,28668.38,8931.77,51.07,conventional,2018,Boise
8,2017-11-05,1.83,7034.87,1540.11,1637.33,0.0,3857.43,3852.92,4.51,0.0,organic,2017,LasVegas
2,2016-12-11,0.69,1121306.38,643580.23,188669.07,3182.11,285874.97,279258.26,2393.13,4223.58,conventional,2016,DallasFtWorth
47,2017-02-05,1.3,17169.39,7770.9,205.02,0.0,9193.47,9148.87,44.6,0.0,organic,2017,DallasFtWorth
14,2016-09-18,1.12,278479.43,117939.47,57221.4,5318.75,97999.81,38957.13,59042.68,0.0,conventional,2016,LasVegas
45,2016-02-14,1.96,1909.55,0.0,141.31,0.0,1768.24,1309.94,458.3,0.0,organic,2016,Syracuse
12,2017-10-08,1.6,84870.68,35817.02,10330.12,1240.8,37482.74,29940.23,7542.51,0.0,conventional,2017,Pittsburgh
41,2016-03-13,1.0,823796.56,39540.49,569733.57,125901.94,88620.56,86428.9,2191.66,0.0,conventional,2016,Chicago
33,2015-05-10,1.06,195532.38,16899.58,127193.06,5271.2,46168.54,23578.29,22228.41,361.84,conventional,2015,Indianapolis
15,2017-09-17,1.54,59452.63,2003.4,8036.61,72.28,49340.34,49340.34,0.0,0.0,organic,2017,BaltimoreWashington
49,2015-01-18,1.27,228920.62,132142.6,33674.07,37.38,63066.57,25006.34,38060.23,0.0,conventional,2015,Tampa
12,2016-10-02,1.77,8280.66,570.03,4396.02,0.0,3314.61,3048.2,266.41,0.0,organic,2016,Columbus
35,2015-04-26,1.23,257307.97,179052.54,21351.58,93.98,56809.87,38167.83,18294.82,347.22,conventional,2015,Orlando
49,2015-01-18,1.29,43649.12,33738.87,1368.91,0.0,8541.34,8541.34,0.0,0.0,organic,2015,LosAngeles
15,2015-09-13,1.53,6742.51,409.09,4994.22,0.0,1339.2,638.66,700.54,0.0,organic,2015,Nashville
4,2017-12-03,2.07,14737.28,8275.24,5745.39,0.0,716.65,712.21,4.44,0.0,organic,2017,SanFrancisco
16,2017-09-10,1.82,148357.84,3861.68,42215.34,0.0,102115.35,81205.15,20910.2,0.0,organic,2017,GreatLakes
39,2016-03-27,1.43,5902.81,137.26,2547.68,330.32,2887.55,2230.0,657.55,0.0,organic,2016,RaleighGreensboro
9,2017-10-29,1.93,7138.49,1136.5,1084.34,0.0,4917.65,4908.26,9.39,0.0,organic,2017,LasVegas
6,2015-11-15,1.78,881.14,17.27,538.4,0.0,325.47,140.0,185.47,0.0,organic,2015,Boise
16,2017-09-10,1.2,997274.92,569828.24,167025.65,1360.98,259060.05,179460.8,79463.0,136.25,conventional,2017,DallasFtWorth
1,2015-12-20,1.56,1711.63,42.41,1048.06,0.0,621.16,0.0,621.16,0.0,organic,2015,Spokane
14,2015-09-20,0.71,892151.19,410147.31,403760.93,6031.4,72211.55,64530.22,7681.33,0.0,conventional,2015,PhoenixTucson
37,2015-04-12,1.36,46828.88,670.17,21961.57,26.37,24170.77,23944.66,226.11,0.0,conventional,2015,Syracuse
35,2017-04-30,1.48,268831.64,54369.02,135977.0,123.86,78361.76,76015.77,2179.32,166.67,conventional,2017,HarrisburgScranton
3,2016-12-04,0.92,263904.24,1092.97,189101.7,9125.63,64583.94,61980.87,2547.12,55.95,conventional,2016,GrandRapids
7,2018-02-04,0.65,10323174.59,4772921.95,1623613.82,38521.35,3888117.47,3351508.25,508738.57,27870.65,conventional,2018,SouthCentral
33,2016-05-08,0.92,493628.61,238892.93,96504.07,163.0,158068.61,81108.34,76960.27,0.0,conventional,2016,Tampa
41,2016-03-13,1.66,2357.86,0.0,154.45,0.0,2203.41,889.72,1313.69,0.0,organic,2016,Syracuse
12,2015-10-04,0.99,160322.48,3241.7,102316.58,18103.36,36660.84,29446.94,2198.98,5014.92,conventional,2015,GrandRapids
38,2015-04-05,1.5,14328.05,10944.3,1290.72,0.0,2093.03,1812.94,280.09,0.0,organic,2015,PhoenixTucson
18,2015-08-23,1.49,68953.29,1287.09,43655.31,170.47,23840.42,23840.42,0.0,0.0,conventional,2015,BuffaloRochester
38,2017-04-09,0.92,6183823.03,3415501.85,1234042.3,39098.99,1495179.89,1318526.89,152730.49,23922.51,conventional,2017,SouthCentral
12,2015-10-04,1.53,2167.25,128.29,1322.93,0.0,716.03,343.33,372.7,0.0,organic,2015,Indianapolis
35,2016-04-24,0.87,295498.57,150931.36,33965.14,3088.13,107513.94,77956.93,29557.01,0.0,conventional,2016,NewOrleansMobile
40,2016-03-20,1.14,414604.35,3204.62,325110.15,25614.84,60674.74,60671.05,3.69,0.0,conventional,2016,NorthernNewEngland
30,2017-06-04,1.07,6927745.15,2425106.14,1176272.52,157620.26,3168746.23,2078712.99,1085987.41,4045.83,conventional,2017,West
10,2015-10-18,1.15,2274638.59,1274185.16,426237.27,28371.94,545844.22,355763.19,190038.31,42.72,conventional,2015,Southeast
3,2017-12-10,1.72,5723.01,745.23,1060.12,0.0,3917.66,1241.12,2676.54,0.0,organic,2017,StLouis
50,2015-01-11,1.01,29063542.75,11544810.53,12134773.38,866574.66,4517384.18,3783261.16,718333.87,15789.15,conventional,2015,TotalUS
2,2015-12-13,1.6,1529.16,424.7,0.0,0.0,1104.46,1104.46,0.0,0.0,organic,2015,NewOrleansMobile
50,2015-01-11,1.63,6715.18,428.55,1809.47,4.83,4472.33,4465.66,6.67,0.0,organic,2015,Philadelphia
22,2016-07-24,1.01,3033328.67,1163035.43,629930.18,83979.91,1156383.15,1073915.16,60000.52,22467.47,conventional,2016,LosAngeles
11,2017-10-15,1.58,25031589.09,8769357.86,8534404.17,392119.12,7335707.94,5387869.35,1893510.99,54327.6,conventional,2017,TotalUS
17,2017-09-03,1.14,666775.1,448083.06,71179.45,6037.95,141474.64,95618.57,45849.4,6.67,conventional,2017,WestTexNewMexico
19,2017-08-20,1.68,15105.0,634.38,206.66,23.45,14240.51,14240.51,0.0,0.0,organic,2017,HarrisburgScranton
24,2016-07-10,1.82,13993.22,6134.5,4632.45,0.0,3226.27,420.59,2805.68,0.0,organic,2016,PhoenixTucson
35,2016-04-24,0.93,420066.9,151185.27,146951.42,6258.02,115672.19,61890.01,53782.18,0.0,conventional,2016,SouthCarolina
11,2016-10-09,1.44,267399.38,91531.9,81061.05,129.43,94677.0,39055.39,55621.61,0.0,conventional,2016,Orlando
11,2016-10-09,0.68,16638.93,494.24,3792.05,0.0,12352.64,108.98,12243.66,0.0,organic,2016,Nashville
30,2017-06-04,1.43,303913.24,85319.88,110335.08,7020.17,101238.11,95259.58,2878.53,3100.0,conventional,2017,RaleighGreensboro
29,2017-06-11,0.77,42520.88,297.52,5882.5,0.0,36340.86,495.81,35845.05,0.0,organic,2017,CincinnatiDayton
13,2017-10-01,1.64,24610645.21,8342407.59,8354516.32,384794.18,7528927.12,5513111.7,1954129.38,61686.04,conventional,2017,TotalUS
2,2018-03-11,1.62,13792.54,1966.47,2132.96,0.0,9693.11,9686.91,6.2,0.0,organic,2018,LasVegas
45,2017-02-19,0.95,6194368.66,1999799.14,2098407.09,177817.01,1918345.42,1728825.22,145454.71,44065.49,conventional,2017,California
10,2018-01-14,1.31,504269.23,144109.69,299605.5,1249.15,59304.89,52486.47,754.65,6063.77,conventional,2018,Sacramento
35,2016-04-24,0.95,2088524.46,887508.56,650864.38,11773.39,538378.13,474085.79,56591.26,7701.08,conventional,2016,Plains
26,2015-06-28,1.55,12946.65,2398.15,10206.13,0.0,342.37,342.37,0.0,0.0,organic,2015,SanDiego
33,2016-05-08,1.31,13681.17,4543.59,5592.9,0.0,3544.68,416.67,3128.01,0.0,organic,2016,LasVegas
15,2017-09-17,1.54,366239.72,41947.51,195393.08,131.65,128767.48,114989.9,13754.25,23.33,conventional,2017,Philadelphia
5,2018-02-18,1.43,15443.91,145.58,4665.8,78.05,10554.48,9900.82,653.66,0.0,organic,2018,SouthCarolina
18,2015-08-23,1.05,208608.84,2750.77,141969.26,5299.54,58589.27,15961.91,41548.22,1079.14,conventional,2015,CincinnatiDayton
19,2017-08-20,2.11,17338.59,5178.4,520.11,40.88,11599.2,11414.96,184.24,0.0,organic,2017,Denver
17,2017-09-03,1.68,64354.65,30130.01,3171.02,6522.54,24531.08,18158.21,6319.14,53.73,conventional,2017,Boise
3,2016-12-04,0.81,545216.52,156549.99,173437.9,22752.47,192476.16,188722.8,3634.98,118.38,conventional,2016,Detroit
43,2016-02-28,1.39,51756.47,5743.88,20482.8,6482.18,19047.61,8049.71,10997.9,0.0,organic,2016,Plains
35,2016-04-24,1.41,8668.48,299.63,4036.64,174.99,4157.22,3520.3,636.92,0.0,organic,2016,RichmondNorfolk
12,2017-10-08,2.25,6511.51,1223.09,194.14,0.0,5094.28,5038.49,55.79,0.0,organic,2017,LasVegas
27,2017-06-25,1.39,13598.83,478.09,2992.04,0.0,10128.7,544.59,9584.11,0.0,organic,2017,Detroit
19,2015-08-16,1.69,2649.76,5.12,1894.81,0.0,749.83,86.67,663.16,0.0,organic,2015,Boise
35,2015-04-26,0.74,899632.66,596342.41,174560.73,14468.89,114260.63,80697.34,33563.29,0.0,conventional,2015,WestTexNewMexico
9,2016-10-23,1.3,90368.85,25223.29,26247.81,1185.68,37712.07,32229.69,5482.38,0.0,conventional,2016,Pittsburgh
28,2015-06-14,0.87,630746.82,403551.43,165020.73,14478.75,47695.91,43522.9,4173.01,0.0,conventional,2015,SanDiego
5,2015-11-22,1.0,133618.33,30028.69,53644.97,24221.58,25723.09,22228.47,3494.62,0.0,conventional,2015,Charlotte
37,2017-04-16,1.51,16022.22,3513.65,5291.51,0.0,7217.06,6768.0,449.06,0.0,organic,2017,PhoenixTucson
3,2017-12-10,1.51,41451.11,1979.76,6934.12,73.99,32463.24,32436.83,26.41,0.0,organic,2017,BaltimoreWashington
29,2017-06-11,1.56,11925.84,666.26,4779.4,149.16,6331.02,3456.32,2874.7,0.0,organic,2017,RichmondNorfolk
11,2016-10-09,1.35,2624202.9,419930.06,1162528.89,129381.16,912362.79,571072.59,325870.37,15419.83,conventional,2016,GreatLakes
15,2016-09-11,0.76,1217346.73,729949.45,188318.97,2466.22,296612.09,216413.98,79968.11,230.0,conventional,2016,Houston
33,2017-05-14,1.01,7143624.99,2613704.06,1377670.83,132186.47,3020063.63,2092575.26,923467.38,4020.99,conventional,2017,West
3,2016-12-04,0.85,699171.51,353339.84,66386.39,10869.1,268576.18,105842.68,162657.94,75.56,conventional,2016,WestTexNewMexico
20,2017-08-13,1.38,109713.0,26240.62,40274.6,137.22,43060.56,36751.94,4721.95,1586.67,conventional,2017,Roanoke
37,2017-04-16,1.78,60348.45,10404.69,19431.24,358.76,30153.76,9641.86,20511.9,0.0,organic,2017,Southeast
30,2015-05-31,0.98,6236903.31,3620440.35,1826496.62,209443.33,580523.01,554224.64,23083.08,3215.29,conventional,2015,California
5,2018-02-18,1.06,101522.07,21211.55,21287.42,197.27,58825.83,33930.79,24059.49,835.55,conventional,2018,Louisville
27,2016-06-19,1.75,2952.0,348.81,2595.61,0.0,7.58,7.58,0.0,0.0,organic,2016,Spokane
10,2017-10-22,1.53,21441.78,35.03,2862.72,1.41,18542.62,18475.42,67.2,0.0,organic,2017,HartfordSpringfield
41,2016-03-13,1.13,256785.76,35473.08,148078.39,202.18,73032.11,71738.99,1293.12,0.0,conventional,2016,HarrisburgScranton
20,2017-08-13,2.26,13330.73,83.87,4346.49,0.0,8900.37,8889.63,10.74,0.0,organic,2017,HartfordSpringfield
9,2017-10-29,1.82,22367.66,5552.59,163.01,0.0,16652.06,16652.06,0.0,0.0,organic,2017,Houston
5,2015-11-22,2.31,2318.13,138.16,2079.91,1.38,98.68,83.07,15.61,0.0,organic,2015,HartfordSpringfield
22,2015-07-26,1.1,495344.27,279280.58,161574.35,16605.49,37883.85,36718.01,1165.84,0.0,conventional,2015,SanDiego
9,2017-10-29,1.29,30237911.23,10596902.91,9803569.58,424755.66,9412683.08,6602082.25,2747519.87,63080.96,conventional,2017,TotalUS
23,2015-07-19,1.35,5879.03,84.51,3233.96,428.5,2132.06,296.67,1835.39,0.0,organic,2015,RichmondNorfolk
38,2015-04-05,1.72,1998.39,922.43,5.96,0.0,1070.0,1070.0,0.0,0.0,organic,2015,Tampa
27,2017-06-25,0.97,114003.27,2137.42,43420.23,203.5,68242.12,20546.42,47643.48,52.22,conventional,2017,Louisville
7,2016-11-06,1.46,284328.38,110779.29,67753.78,145.64,105649.67,43844.85,61804.82,0.0,conventional,2016,Tampa
23,2016-07-17,1.31,89228.02,9273.69,64260.69,80.07,15613.57,13439.76,688.81,1485.0,conventional,2016,Albany
31,2015-05-24,0.83,5903596.18,3794422.74,1434383.77,38143.15,636646.52,545155.31,91459.59,31.62,conventional,2015,SouthCentral
38,2015-04-05,1.66,5251.04,261.25,3354.35,116.49,1518.95,938.41,580.54,0.0,organic,2015,Nashville
17,2015-08-30,1.18,446850.83,171694.14,150815.43,12204.13,112137.13,112127.34,1.48,8.31,conventional,2015,Seattle
13,2015-09-27,1.09,63902.9,25431.53,23735.71,2196.24,12539.42,12539.42,0.0,0.0,conventional,2015,Spokane
3,2017-12-10,1.4,5488.94,141.27,47.66,0.0,5300.01,5293.34,6.67,0.0,organic,2017,NewOrleansMobile
35,2015-04-26,0.94,15271.18,275.96,10599.98,0.0,4395.24,1243.33,3151.91,0.0,organic,2015,Roanoke
42,2017-03-12,1.36,102939.99,48343.63,10325.95,49.81,44220.6,43898.79,321.81,0.0,conventional,2017,StLouis
51,2015-01-04,1.83,7301.3,6.81,630.24,0.0,6664.25,6664.25,0.0,0.0,organic,2015,NorthernNewEngland
21,2015-08-02,0.9,5142335.64,3276776.23,1254704.28,24749.12,586106.01,492930.71,93162.67,12.63,conventional,2015,SouthCentral
44,2016-02-21,1.33,1256.47,314.49,32.43,0.0,909.55,614.42,295.13,0.0,organic,2016,Pittsburgh
16,2016-09-04,1.15,25026.47,8810.53,2263.32,275.18,13677.44,11408.72,2268.72,0.0,organic,2016,Denver
13,2017-10-01,1.72,227535.41,132184.69,21112.28,9.0,74229.44,61436.17,12793.27,0.0,conventional,2017,NewOrleansMobile
6,2016-11-13,1.17,9499.5,65.3,2932.56,0.0,6501.64,1297.2,5204.44,0.0,organic,2016,Roanoke
31,2017-05-28,1.48,5870.75,349.55,1639.55,16.65,3865.0,66.66,3798.34,0.0,organic,2017,Spokane
19,2017-08-20,1.46,8235.56,74.71,227.91,0.0,7932.94,2469.77,5463.17,0.0,organic,2017,BuffaloRochester
0,2015-12-27,1.5,749.03,199.16,29.63,0.0,520.24,450.74,69.5,0.0,organic,2015,Pittsburgh
49,2016-01-17,1.21,118230.86,73496.53,9811.14,302.25,34620.94,21732.66,12888.28,0.0,conventional,2016,Jacksonville
0,2017-12-31,1.28,17217.91,331.16,3474.3,0.0,13412.45,11486.03,1926.42,0.0,organic,2017,Atlanta
50,2015-01-11,1.84,3743.82,1613.69,1207.72,0.0,922.41,865.0,57.41,0.0,organic,2015,Atlanta
33,2016-05-08,0.86,4651540.06,2196754.82,933112.56,10776.46,1510896.22,712577.48,795541.26,2777.48,conventional,2016,Southeast
51,2017-01-08,1.85,17989.43,1325.19,7679.48,444.8,8539.96,8534.42,5.54,0.0,organic,2017,BaltimoreWashington
39,2015-03-29,1.93,1082.44,24.75,173.26,0.0,884.43,884.43,0.0,0.0,organic,2015,Albany
8,2015-11-01,1.61,9499.24,287.24,7556.8,0.0,1655.2,326.67,1328.53,0.0,organic,2015,CincinnatiDayton
10,2016-10-16,1.53,9213.3,968.87,133.4,0.0,8111.03,7685.88,425.15,0.0,organic,2016,Pittsburgh
31,2016-05-22,1.12,257598.79,40865.69,124677.68,182.79,91872.63,90017.38,775.25,1080.0,conventional,2016,HarrisburgScranton
16,2017-09-10,1.46,142196.93,2860.33,66980.46,31.37,72324.77,63253.04,6368.4,2703.33,conventional,2017,BuffaloRochester
10,2015-10-18,1.26,143944.11,53413.73,34898.38,25.38,55606.62,51312.19,4287.69,6.74,conventional,2015,StLouis
14,2016-09-18,1.17,147517.96,46991.05,23066.01,58.64,77402.26,50958.87,26367.0,76.39,conventional,2016,StLouis
42,2016-03-06,0.96,356224.38,35600.89,76142.32,121.22,244359.95,97380.11,146979.84,0.0,organic,2016,West
9,2015-10-25,1.22,199222.68,52737.98,50170.35,50086.92,46227.43,44925.95,1301.48,0.0,conventional,2015,RaleighGreensboro
27,2017-06-25,1.91,1282.64,64.99,472.65,0.0,745.0,738.34,6.66,0.0,organic,2017,NewOrleansMobile
9,2015-10-25,1.08,313881.26,2599.46,268057.07,158.24,43066.49,42475.38,591.11,0.0,conventional,2015,NorthernNewEngland
11,2015-10-11,0.91,213527.77,2251.48,146962.49,13777.63,50536.17,16191.77,31742.92,2601.48,conventional,2015,CincinnatiDayton
0,2017-12-31,1.4,419696.59,9622.52,325398.02,2061.91,82614.14,65868.23,16745.91,0.0,conventional,2017,Boston
31,2016-05-22,1.66,3862.88,2130.3,142.19,13.72,1576.67,1576.67,0.0,0.0,organic,2016,Jacksonville
26,2017-07-02,1.93,35248.52,6316.51,10620.11,5.02,18306.88,315.73,17991.15,0.0,organic,2017,Portland
32,2017-05-21,1.67,87299.49,11348.27,19091.4,257.81,56602.01,29557.75,27044.26,0.0,organic,2017,Southeast
27,2016-06-19,1.23,110087.71,15800.4,36039.49,11.01,58236.81,58189.62,47.19,0.0,organic,2016,LosAngeles
51,2015-01-04,1.79,1373.95,57.42,153.88,0.0,1162.65,1162.65,0.0,0.0,organic,2015,Albany
3,2017-12-10,1.76,2237.32,52.94,566.03,0.0,1618.35,463.07,1155.28,0.0,organic,2017,Boise
31,2015-05-24,1.03,280240.7,91042.47,116589.43,13055.11,59553.69,56304.95,3246.13,2.61,conventional,2015,RichmondNorfolk
39,2017-04-02,1.59,297788.72,179139.67,38059.95,60.25,80528.85,45744.07,34620.34,164.44,conventional,2017,Orlando
1,2015-12-20,0.99,127373.56,87309.07,7415.81,4356.81,28291.87,23562.1,4722.17,7.6,conventional,2015,Nashville
37,2015-04-12,1.02,271182.01,96441.78,24663.5,43008.11,107068.62,101770.1,2451.53,2846.99,conventional,2015,Detroit
2,2016-12-11,1.31,77692.93,8725.85,29110.77,45.38,39810.93,31526.04,8284.89,0.0,organic,2016,LosAngeles
49,2017-01-22,0.97,4992701.64,1897606.32,1188251.05,11258.47,1895585.8,834407.94,1059745.36,1432.5,conventional,2017,Southeast
8,2017-11-05,1.45,3492828.1,228843.35,1955086.76,5588.32,1303309.67,1078991.73,224223.95,93.99,conventional,2017,Northeast
3,2015-12-06,1.08,1245289.61,579077.46,394656.96,13005.11,258550.08,243961.62,13539.44,1049.02,conventional,2015,Plains
18,2017-08-27,2.0,16505.49,5358.19,2591.23,0.0,8556.07,8501.9,54.17,0.0,organic,2017,PhoenixTucson
34,2016-05-01,1.22,1536109.56,16424.04,1106990.04,11518.08,401177.4,321936.31,79106.38,134.71,conventional,2016,NewYork
50,2017-01-15,0.7,1389716.89,750093.63,313392.54,2775.58,323455.14,319826.47,3521.23,107.44,conventional,2017,DallasFtWorth
9,2016-10-23,1.12,619599.06,69252.3,212504.79,483.3,337358.67,335967.69,319.79,1071.19,conventional,2016,Seattle
4,2018-02-25,1.47,47421.15,1626.3,7913.27,49.45,37832.13,37822.13,10.0,0.0,organic,2018,BaltimoreWashington
14,2016-09-18,1.66,9465.99,479.32,3496.18,354.07,5136.42,3837.2,1299.22,0.0,organic,2016,SouthCarolina
29,2016-06-05,1.24,42580.14,105.86,41327.69,0.0,1146.59,1146.59,0.0,0.0,organic,2016,Chicago
11,2016-10-09,1.98,2187.6,1278.95,60.28,1.18,847.19,180.0,667.19,0.0,organic,2016,Jacksonville
13,2017-10-01,2.36,6583.11,26.77,913.31,0.0,5643.03,1750.22,3892.81,0.0,organic,2017,StLouis
9,2015-10-25,1.02,534249.47,4005.39,430725.78,191.31,99326.99,94581.94,4745.05,0.0,conventional,2015,Boston
1,2018-03-18,1.83,45893.2,1490.12,15816.48,32.34,28554.26,2763.22,25662.29,128.75,organic,2018,Seattle
16,2016-09-04,1.58,13039.44,1.0,231.39,0.0,12807.05,12807.05,0.0,0.0,organic,2016,NorthernNewEngland
48,2016-01-24,1.49,2363.97,1140.04,665.48,0.0,558.45,533.33,25.12,0.0,organic,2016,GrandRapids
33,2017-05-14,1.41,224626.96,52616.28,77142.23,6721.88,88146.57,83151.81,4994.76,0.0,conventional,2017,Charlotte
24,2015-07-12,1.4,88179.72,2857.11,56288.88,0.0,29033.73,5550.17,23483.56,0.0,organic,2015,GreatLakes
16,2016-09-04,1.38,374902.91,83711.04,209147.77,6202.12,75841.98,75401.98,0.0,440.0,conventional,2016,NorthernNewEngland
37,2017-04-16,1.35,6451.24,226.81,1575.87,0.0,4648.56,1685.0,2963.56,0.0,organic,2017,Indianapolis
49,2016-01-17,1.22,94971.15,1565.32,56551.43,1254.56,35599.84,23178.32,12421.52,0.0,conventional,2016,Pittsburgh
2,2018-03-11,1.22,15216.33,341.99,3553.23,0.0,11298.11,8448.16,2849.95,0.0,organic,2018,Indianapolis
6,2017-11-19,1.36,247612.0,72444.0,79451.0,3778.0,91940.0,89013.0,2925.0,2.0,conventional,2017,RaleighGreensboro
6,2017-11-19,1.8,6044.64,231.33,1063.87,0.0,4749.44,4072.72,676.72,0.0,organic,2017,Orlando
39,2017-04-02,1.96,1628.79,0.0,326.09,0.0,1302.7,961.13,341.57,0.0,organic,2017,Syracuse
3,2018-03-04,1.65,24614.51,1558.03,10118.36,0.0,12938.12,12934.79,3.33,0.0,organic,2018,SanDiego
29,2015-06-07,1.28,155730.59,16121.1,80781.48,10648.98,48179.03,30541.64,15866.46,1770.93,conventional,2015,Indianapolis
4,2017-12-03,1.56,25457.57,7042.76,178.32,0.0,18236.49,18166.49,70.0,0.0,organic,2017,Houston
40,2016-03-20,1.67,11336.93,5.06,423.79,0.0,10908.08,10908.08,0.0,0.0,organic,2016,NorthernNewEngland
10,2015-10-18,0.98,137773.84,62590.79,33116.75,18606.59,23459.71,18601.8,4384.37,473.54,conventional,2015,Columbus
5,2016-11-20,1.75,11140.07,1377.62,3897.77,2.85,5861.83,5848.5,13.33,0.0,organic,2016,WestTexNewMexico
0,2018-03-25,1.03,43409835.75,14130799.1,12125711.42,758801.12,16394524.11,12540327.19,3544729.39,309467.53,conventional,2018,TotalUS
17,2015-08-30,1.8,5052.41,32.77,3282.68,393.19,1343.77,1006.67,337.1,0.0,organic,2015,RichmondNorfolk
12,2015-10-04,1.12,59496.33,35154.43,10821.85,7551.63,5968.42,5462.15,504.65,1.62,conventional,2015,Boise
15,2017-09-17,1.78,1249.75,23.58,40.61,0.0,1185.56,1185.56,0.0,0.0,organic,2017,Tampa
9,2018-01-21,1.83,189317.99,27049.44,33561.32,439.47,128267.76,76091.99,51947.5,228.27,organic,2018,West
34,2017-05-07,0.94,8545908.75,3444218.04,1721747.13,140174.32,3239769.26,2148672.62,1085028.72,6067.92,conventional,2017,West
51,2017-01-08,1.19,112953.28,18961.66,33123.81,3.12,60864.69,57800.85,3063.84,0.0,organic,2017,LosAngeles
14,2017-09-24,1.74,135854.22,7948.8,63487.06,867.35,63551.01,31441.95,32031.35,77.71,conventional,2017,Indianapolis
44,2015-02-22,1.11,495032.46,117115.76,287695.04,15574.43,74647.23,74573.17,74.06,0.0,conventional,2015,Portland
28,2017-06-18,1.78,10408.49,709.84,4861.94,114.37,4722.34,3346.59,1375.75,0.0,organic,2017,RichmondNorfolk
51,2016-01-03,1.53,8788.89,150.18,1457.84,0.0,7180.87,169.85,7011.02,0.0,organic,2016,Philadelphia
42,2016-03-06,2.09,2090.95,0.0,225.45,0.0,1865.5,520.25,1345.25,0.0,organic,2016,Syracuse
35,2016-04-24,1.07,626895.08,4157.76,446540.8,51958.73,124237.79,123011.98,152.2,1073.61,conventional,2016,Boston
10,2017-10-22,1.82,23190.15,5592.53,28.86,0.0,17568.76,17568.76,0.0,0.0,organic,2017,Houston
7,2015-11-08,0.8,977717.36,563069.05,278244.62,33026.94,103376.75,92853.6,10364.96,158.19,conventional,2015,DallasFtWorth
51,2016-01-03,1.51,5893.02,4852.89,163.43,16.7,860.0,860.0,0.0,0.0,organic,2016,Jacksonville
28,2016-06-12,0.94,348022.24,146589.28,75379.07,18141.91,107911.98,62277.55,45519.15,115.28,conventional,2016,LasVegas
20,2017-08-13,1.77,18946.53,9.07,1183.44,0.0,17754.02,15759.1,1994.92,0.0,organic,2017,Boston
47,2016-01-31,1.65,9140.79,2.48,154.07,0.0,8984.24,8984.24,0.0,0.0,organic,2016,NorthernNewEngland
29,2015-06-07,0.98,190396.8,132109.76,13656.8,710.02,43920.22,24338.56,19581.66,0.0,conventional,2015,Jacksonville
0,2016-12-25,2.56,16169.17,5599.25,8335.16,0.0,2234.76,2234.76,0.0,0.0,organic,2016,SanFrancisco
1,2018-03-18,0.71,1299190.92,626645.87,243424.78,14272.43,414847.84,204096.69,205346.71,5404.44,conventional,2018,PhoenixTucson
43,2015-03-01,0.7,1031351.33,755408.34,198955.65,12551.58,64435.76,64435.76,0.0,0.0,conventional,2015,PhoenixTucson
47,2017-02-05,1.14,348380.9,117876.11,153442.16,4525.24,72537.39,67100.41,5107.7,329.28,conventional,2017,HarrisburgScranton
44,2016-02-21,1.16,142681.62,3581.34,93603.59,4067.71,41428.98,36166.24,5150.74,112.0,conventional,2016,GrandRapids
10,2018-01-14,1.42,7130.97,158.28,101.58,0.0,6871.11,6847.77,23.34,0.0,organic,2018,NewOrleansMobile
23,2015-07-19,1.51,69690.43,3753.91,33297.71,3790.49,28848.32,14626.61,14221.71,0.0,organic,2015,Midsouth
12,2015-10-04,1.06,513268.88,103495.71,281914.21,11368.07,116490.89,115646.75,0.0,844.14,conventional,2015,Seattle
42,2016-03-06,0.97,267953.78,150786.3,27025.48,565.65,89576.35,74664.71,14911.64,0.0,conventional,2016,NewOrleansMobile
3,2017-12-10,1.29,92325.53,3220.05,75147.56,104.36,13853.56,7268.21,6585.35,0.0,conventional,2017,Albany
8,2018-01-28,1.22,435490.6,209197.71,72212.81,3511.52,150568.56,109267.86,38526.25,2774.45,conventional,2018,SouthCarolina
52,2017-01-01,1.77,7545.82,593.56,6565.28,0.0,386.98,280.0,106.98,0.0,organic,2017,Detroit
45,2016-02-14,0.98,751656.56,7591.61,560259.15,58165.42,125640.38,123660.33,1980.05,0.0,conventional,2016,Boston
47,2015-02-01,0.68,1391089.32,786166.9,495262.11,18855.32,90804.99,79314.06,11474.72,16.21,conventional,2015,DallasFtWorth
12,2017-10-08,1.29,1042700.75,491561.89,146966.38,1449.29,402723.19,320849.72,81873.47,0.0,conventional,2017,Houston
3,2018-03-04,1.03,243867.72,117403.93,10736.39,403.16,115324.24,82516.9,30595.68,2211.66,conventional,2018,Nashville
4,2017-12-03,1.31,6184.48,14.31,758.19,0.0,5411.98,5411.98,0.0,0.0,organic,2017,GrandRapids
38,2017-04-09,1.43,1387436.32,148803.12,362152.44,8972.11,867508.65,512721.31,354787.34,0.0,organic,2017,TotalUS
50,2015-01-11,1.2,99757.17,57635.74,17025.48,529.41,24566.54,14862.7,9703.84,0.0,conventional,2015,Jacksonville
31,2015-05-24,1.66,79844.57,4379.87,61338.68,0.0,14126.02,9484.68,4641.34,0.0,organic,2015,GreatLakes
6,2016-11-13,1.26,86306.22,22929.76,26629.2,1041.38,35705.88,31047.93,4657.95,0.0,conventional,2016,Pittsburgh
